"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
122,3368674.98108164,8765637.93134373,1825223.88527227,912611.969225686,14872148.7669233,1205346.09098417,32308381.8517888,29119.512594867,736765.695520714
123,3376898.08358969,8804065.46277197,1835064.53512314,917532.293108529,14933560.3745933,1234629.47839004,33048178.0273361,29283.3874058775,739796.175547346
124,3383277.31712726,8838337.61270266,1844087.1113025,922043.580196497,14987745.6213289,1264063.79350864,33790642.0927191,29434.3151186008,742464.065383028
125,3387802.71425704,8868393.28972146,1852277.27177402,926138.659469825,15034611.9352224,1293635.82680314,34535406.1705784,29572.0332944938,744764.077859223
126,3390476.02462697,8894194.70136047,1859624.97039719,929812.507856712,15074108.2042413,1323332.17344247,35282099.1955764,29696.3466393361,746693.024998002
127,3391310.52767223,8915727.42371755,1866124.49905389,933062.271296625,15106224.7217403,1353139.30264009,36030349.0542817,29807.1291976136,748249.858705357
128,3390330.27552379,8932999.38687561,1871774.33083989,935887.186336025,15130991.1795753,1383043.62606458,36779784.6658245,29904.3234244934,749435.611542776
129,3387568.85670641,8946038.92137012,1876576.78940855,938288.414800221,15148472.9822853,1413031.56229842,37530037.9081617,29987.9362338425,750253.242337212
130,3383067.83435476,8954892.13307731,1880537.59210088,940268.815358413,15158766.3748914,1443089.59492342,38280745.3156291,30058.0326249921,750707.40746735
131,3376875.03442034,8959619.92158891,1883665.32360988,941832.680355841,15161992.959975,1473204.32266446,39031549.5019572,30114.7277410468,750804.186328143
132,3369042.84813714,8960294.94423327,1885970.89502535,942985.465336185,15158294.152732,1503362.50092591,39782100.2925372,30158.1782614433,750550.790580004
133,3359626.67997387,8956998.7736544,1887467.03362298,943733.53393613,15147826.0211874,1533551.07486223,40532055.5757939,30188.5739363232,749955.28325671
134,3348683.62787844,8949819.41969341,1888167.83500675,944083.933956545,15130754.8165351,1563757.20476055,41281081.9034502,30206.129898322,749026.327656291
135,3336271.4401424,8938849.310901,1888088.39565999,944044.213638025,15107253.3603414,1593968.28486818,42028854.8806951,30211.0801076279,747772.977244936
136,3322447.75111556,8924183.75351509,1887244.5299082,943622.280142294,15077498.3146812,1624171.95704777,42775059.3933998,30203.6721795928,746204.512704663
137,3307269.57429751,8905919.84204208,1885652.56732698,942826.298256146,15041668.2819227,1654356.1205336,43519389.7165616,30184.1634858239,744330.323161766
138,3290793.00819582,8884155.75045086,1883329.21831916,941664.623180046,14999942.6001459,1684508.93901892,44261549.5447556,30152.8184853238,742159.828194022
139,3273073.10470817,8858990.31882245,1880291.49276856,940145.759854997,14952500.6761542,1714618.84585867,45001251.9705233,30109.9068397456,739702.425767735
140,3254163.84095115,8830522.84824819,1876556.65739568,938278.341640365,14899521.6882354,1744674.54998478,45738219.4971377,30055.7041261112,736967.526614323
141,3234118.16980453,8798853.01252562,1872142.21181145,936071.118340763,14841184.5124824,1774665.0370538,46472183.9003613,29990.487069024,733964.403223686
142,3212988.08146861,8764080.83405716,1867065.87883642,933532.951365666,14777667.7457279,1804579.57412787,47202886.2210484,29914.5370740683,730702.320687078
143,3190824.65268557,8726306.64349027,1861345.59192763,930672.807442802,14709149.6955463,1834407.71420532,47930076.758145,29828.1400774475,727190.537096538
144,3167678.08595351,8685631.01599506,1854999.47751568,927499.749786733,14635808.329251,1864139.29879164,48653515.0047664,29731.5845863251,723438.246621452
